Timestamp,Meter_Model,Manufacturer,Current_A,Current_B,Current_C,Current_N,Current_G,Current_Avg,Voltage_AB,Voltage_BC,Voltage_CA,Voltage_LLAvg,Voltage_AN,Voltage_BN,Voltage_CN,Voltage_LNAvg,ActivePower_A,ActivePower_B,ActivePower_C,ActivePower_Total,ReactivePower_A,ReactivePower_B,ReactivePower_C,ReactivePower_Total,ApparentPower_A,ApparentPower_B,ApparentPower_C,ApparentPower_Total,PF_A,PF_B,PF_C,PF_Total,Frequency,Peak_Demand_Date_time
2025-04-11 20:48:42.103,Power Meter ,Schneider Electric,0.08695238,NaN,NaN,NaN,NaN,0.08668079,NaN,NaN,NaN,NaN,232.45024,NaN,NaN,232.45024,0.015768321,NaN,NaN,0.015768321,0.012543567,NaN,NaN,0.012543567,0.020186413,NaN,NaN,0.020186413,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.028404,2025-04-11 15:57:00.000
2025-04-11 20:48:44.864,Power Meter ,Schneider Electric,0.08695238,NaN,NaN,NaN,NaN,0.08695238,NaN,NaN,NaN,NaN,232.29056,NaN,NaN,232.29056,0.015811028,NaN,NaN,0.015811028,0.012568984,NaN,NaN,0.012568984,0.020198217,NaN,NaN,0.020198217,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.03126,2025-04-11 15:57:00.000
2025-04-11 20:48:47.602,Power Meter ,Schneider Electric,0.08668079,NaN,NaN,NaN,NaN,0.08668079,NaN,NaN,NaN,NaN,232.35722,NaN,NaN,232.37315,0.015767563,NaN,NaN,0.015767563,0.012533783,NaN,NaN,0.012533783,0.020142289,NaN,NaN,0.020142289,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.03263,2025-04-11 15:57:00.000
2025-04-11 20:48:50.360,Power Meter ,Schneider Electric,0.08695238,NaN,NaN,NaN,NaN,0.08695238,NaN,NaN,NaN,NaN,232.22629,NaN,NaN,232.22629,0.015818164,NaN,NaN,0.015789613,0.012535021,NaN,NaN,0.012535021,0.020160325,NaN,NaN,0.020160325,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.036087,2025-04-11 15:57:00.000
2025-04-11 20:48:53.163,Power Meter ,Schneider Electric,0.08686195,NaN,NaN,NaN,NaN,0.08686195,NaN,NaN,NaN,NaN,232.30025,NaN,NaN,232.30025,0.015803711,NaN,NaN,0.015803711,0.012545777,NaN,NaN,0.012587896,0.02018007,NaN,NaN,0.02018007,0.3799999999999999,-0.0064,-0.0064,0.3799999999999999,50.04435,2025-04-11 15:57:00.000
2025-04-11 20:48:55.921,Power Meter ,Schneider Electric,0.058939315,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.5111,NaN,NaN,232.5111,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.057964,2025-04-11 15:57:00.000
2025-04-11 20:48:58.648,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.43399,NaN,NaN,232.38821,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.065216,2025-04-11 15:57:00.000
2025-04-11 20:49:01.395,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.51543,NaN,NaN,232.51543,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.068283,2025-04-11 15:57:00.000
2025-04-11 20:49:04.189,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.46188,NaN,NaN,232.46188,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.06534,2025-04-11 15:57:00.000
2025-04-11 20:49:06.999,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.45512,NaN,NaN,232.45512,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.05959,2025-04-11 15:57:00.000
2025-04-11 20:49:09.739,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.23732,NaN,NaN,232.23732,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.06035,2025-04-11 15:57:00.000
2025-04-11 20:49:12.398,Power Meter ,Schneider Electric,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,232.48601,NaN,NaN,232.48601,0,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,-0.0064,-0.0064,-0.0064,-0.0064,50.066196,2025-04-11 15:57:00.000
